first_seen,last_seen,Keyword_x,Suggestion,is_new,blogpost_created,category,blogpost_title,silot_terms,cornerstone,cluster,Currency,Segmentation,Avg. monthly searches,Three month change,YoY change,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic average position,Organic impression share,In Account,Searches: Jul 2021,Searches: Aug 2021,Searches: Sep 2021,Searches: Oct 2021,Searches: Nov 2021,Searches: Dec 2021,Searches: Jan 2022,Searches: Feb 2022,Searches: Mar 2022,Searches: Apr 2022,Searches: May 2022,Searches: Jun 2022
2022-07-12,2022-07-12,jeux paralympique,jeux paralympiques natation 2021,True,False,,,,,5,EUR,,50.0,0%,â,Low,0.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,jeux paralympique,jeux paralympiques palmares,True,False,,,,,3,EUR,,50.0,0%,0%,Low,0.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,jeux paralympique,jeux paralympiques pyeongchang,True,False,,,,,3,EUR,,50.0,0%,0%,Low,0.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,jeux paralympique,jeux paralympiques quel handicap,True,False,,,,,3,EUR,,50.0,0%,â,Low,0.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,jeux paralympique,jeux paralympiques rugby,True,False,,,,,3,EUR,,50.0,0%,0%,Low,0.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,jeux paralympique,jeux paralympiques voile,True,False,,,,,3,EUR,,50.0,0%,â,Low,0.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,jeux paralympique,les jeux paralympique,True,False,,,,,28,EUR,,50.0,0%,0%,Low,0.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,champion olympique,olympic champion ice hockey,True,False,,,,,4,EUR,,50.0,0%,0%,Low,0.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,champion olympique,olympic champion ice skating,True,False,,,,,4,EUR,,50.0,0%,0%,Low,0.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,champion olympique,olympic champion in hockey,True,False,,,,,4,EUR,,50.0,0%,0%,Low,0.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,champion olympique,olympic champion india 2021,True,False,,,,,4,EUR,,50.0,0%,â,Low,0.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,champion olympique,olympic champion of india,True,False,,,,,4,EUR,,50.0,0%,0%,Low,0.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,champion olympique,olympic champion quotes,True,False,,,,,4,EUR,,50.0,0%,â,Low,0.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,champion olympique,olympic champion usain bolt,True,False,,,,,4,EUR,,50.0,0%,0%,Low,0.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,champion olympique,olympic champion weightlifting,True,False,,,,,4,EUR,,50.0,0%,â,Low,0.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,champion olympique,olympic champion wrestling,True,False,,,,,4,EUR,,50.0,0%,0%,Low,0.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,jeux paralympique,que hacer en cola de caballo,True,False,,,,,26,EUR,,50.0,0%,0%,Low,7.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,champion olympique,women's 100m olympic champion,True,False,,,,,4,EUR,,50.0,0%,0%,Low,0.0,,,,,,,,,,,,,,,,,,
2022-07-12,2022-07-12,champion olympique,yoka champion olympique,True,False,,,,,22,EUR,,50.0,0%,â,Low,0.0,,,,,,,,,,,,,,,,,,
